Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2026-01-01,8,Nou Barris,48,la Guineueta,167,8051,77,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,270,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,226,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,24,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,27,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,107,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,59,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,8,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,8,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,114,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8052,84,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,311,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,290,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,29,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,34,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,165,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,112,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,6,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,9,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,94,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8053,75,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,443,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,398,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,46,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,50,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,228,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,144,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,16,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,14,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,205,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8054,150,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,423,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,448,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,61,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,46,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,320,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,232,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,11,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,12,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,126,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8055,119,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,382,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,385,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,53,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,42,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,124,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,76,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,23,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,14,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,352,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,167,8215,191,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,398,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,411,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,58,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,51,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,133,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,100,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,16,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,9,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,210,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8056,202,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,369,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,375,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,34,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,34,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,132,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,78,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,7,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,9,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,205,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8057,149,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,479,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,442,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,47,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,42,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,140,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,82,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,12,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,12,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,242,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8058,200,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,281,1,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,291,1,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,25,2,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,26,2,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,88,3,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,69,3,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,..,4,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,10,4,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,139,5,1
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,119,5,2
2026-01-01,8,Nou Barris,48,la Guineueta,168,8059,..,6,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,318,1,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,314,1,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,41,2,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,30,2,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,185,3,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,142,3,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,5,4,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,..,4,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,115,5,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8060,90,5,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,513,1,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,508,1,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,37,2,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,46,2,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,172,3,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,131,3,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,9,4,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,11,4,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,124,5,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8061,97,5,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,313,1,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,292,1,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,30,2,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,32,2,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,179,3,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,151,3,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,5,4,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,6,4,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,64,5,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8062,59,5,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,239,1,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,273,1,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,39,2,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,24,2,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,202,3,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,146,3,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,7,4,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,7,4,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,79,5,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8063,59,5,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,530,1,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,517,1,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,38,2,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,43,2,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,194,3,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,132,3,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,12,4,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,10,4,2
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,187,5,1
2026-01-01,8,Nou Barris,49,Canyelles,169,8064,148,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,385,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,439,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,41,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,34,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,114,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,100,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,25,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,25,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,340,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8065,365,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,358,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,368,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,45,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,44,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,136,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,101,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,23,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,14,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,331,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8066,322,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,428,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,406,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,49,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,46,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,182,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,138,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,18,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,24,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,358,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8067,338,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,383,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,397,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,26,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,38,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,182,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,142,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,13,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,8,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,479,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8068,371,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,312,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,290,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,37,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,32,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,145,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,117,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,18,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,10,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,361,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,170,8069,346,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,307,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,304,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,25,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,28,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,127,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,77,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,20,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,21,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,346,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,347,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8070,..,6,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,342,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,366,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,24,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,39,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,167,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,120,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,13,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,14,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,365,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,345,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8071,..,6,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,268,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,267,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,27,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,31,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,160,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,113,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,7,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,10,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,187,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8072,165,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,375,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,341,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,44,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,37,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,97,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,83,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,14,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,24,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,523,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8073,460,5,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,324,1,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,344,1,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,22,2,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,27,2,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,112,3,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,90,3,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,14,4,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,16,4,2
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,350,5,1
2026-01-01,8,Nou Barris,50,les Roquetes,171,8074,360,5,2
2026-01-01,8,Nou Barris,51,Verdun,172,8075,418,1,1
2026-01-01,8,Nou Barris,51,Verdun,172,8075,359,1,2
2026-01-01,8,Nou Barris,51,Verdun,172,8075,39,2,1
2026-01-01,8,Nou Barris,51,Verdun,172,8075,53,2,2
2026-01-01,8,Nou Barris,51,Verdun,172,8075,199,3,1
2026-01-01,8,Nou Barris,51,Verdun,172,8075,129,3,2
2026-01-01,8,Nou Barris,51,Verdun,172,8075,27,4,1
2026-01-01,8,Nou Barris,51,Verdun,172,8075,20,4,2
2026-01-01,8,Nou Barris,51,Verdun,172,8075,426,5,1
2026-01-01,8,Nou Barris,51,Verdun,172,8075,352,5,2
2026-01-01,8,Nou Barris,51,Verdun,172,8076,345,1,1
2026-01-01,8,Nou Barris,51,Verdun,172,8076,317,1,2
2026-01-01,8,Nou Barris,51,Verdun,172,8076,36,2,1
2026-01-01,8,Nou Barris,51,Verdun,172,8076,44,2,2
2026-01-01,8,Nou Barris,51,Verdun,172,8076,208,3,1
2026-01-01,8,Nou Barris,51,Verdun,172,8076,139,3,2
2026-01-01,8,Nou Barris,51,Verdun,172,8076,16,4,1
2026-01-01,8,Nou Barris,51,Verdun,172,8076,19,4,2
2026-01-01,8,Nou Barris,51,Verdun,172,8076,283,5,1
2026-01-01,8,Nou Barris,51,Verdun,172,8076,265,5,2
2026-01-01,8,Nou Barris,51,Verdun,172,8076,..,6,1
2026-01-01,8,Nou Barris,51,Verdun,172,8077,448,1,1
2026-01-01,8,Nou Barris,51,Verdun,172,8077,411,1,2
2026-01-01,8,Nou Barris,51,Verdun,172,8077,31,2,1
2026-01-01,8,Nou Barris,51,Verdun,172,8077,29,2,2
2026-01-01,8,Nou Barris,51,Verdun,172,8077,127,3,1
2026-01-01,8,Nou Barris,51,Verdun,172,8077,80,3,2
2026-01-01,8,Nou Barris,51,Verdun,172,8077,11,4,1
2026-01-01,8,Nou Barris,51,Verdun,172,8077,6,4,2
2026-01-01,8,Nou Barris,51,Verdun,172,8077,172,5,1
2026-01-01,8,Nou Barris,51,Verdun,172,8077,125,5,2
2026-01-01,8,Nou Barris,51,Verdun,173,8078,350,1,1
2026-01-01,8,Nou Barris,51,Verdun,173,8078,332,1,2
2026-01-01,8,Nou Barris,51,Verdun,173,8078,29,2,1
2026-01-01,8,Nou Barris,51,Verdun,173,8078,45,2,2
2026-01-01,8,Nou Barris,51,Verdun,173,8078,125,3,1
2026-01-01,8,Nou Barris,51,Verdun,173,8078,79,3,2
2026-01-01,8,Nou Barris,51,Verdun,173,8078,16,4,1
2026-01-01,8,Nou Barris,51,Verdun,173,8078,15,4,2
2026-01-01,8,Nou Barris,51,Verdun,173,8078,390,5,1
2026-01-01,8,Nou Barris,51,Verdun,173,8078,339,5,2
2026-01-01,8,Nou Barris,51,Verdun,173,8079,282,1,1
2026-01-01,8,Nou Barris,51,Verdun,173,8079,290,1,2
2026-01-01,8,Nou Barris,51,Verdun,173,8079,37,2,1
2026-01-01,8,Nou Barris,51,Verdun,173,8079,46,2,2
2026-01-01,8,Nou Barris,51,Verdun,173,8079,132,3,1
2026-01-01,8,Nou Barris,51,Verdun,173,8079,84,3,2
2026-01-01,8,Nou Barris,51,Verdun,173,8079,19,4,1
2026-01-01,8,Nou Barris,51,Verdun,173,8079,15,4,2
2026-01-01,8,Nou Barris,51,Verdun,173,8079,323,5,1
2026-01-01,8,Nou Barris,51,Verdun,173,8079,299,5,2
2026-01-01,8,Nou Barris,51,Verdun,173,8080,305,1,1
2026-01-01,8,Nou Barris,51,Verdun,173,8080,323,1,2
2026-01-01,8,Nou Barris,51,Verdun,173,8080,33,2,1
2026-01-01,8,Nou Barris,51,Verdun,173,8080,25,2,2
2026-01-01,8,Nou Barris,51,Verdun,173,8080,168,3,1
2026-01-01,8,Nou Barris,51,Verdun,173,8080,116,3,2
2026-01-01,8,Nou Barris,51,Verdun,173,8080,20,4,1
2026-01-01,8,Nou Barris,51,Verdun,173,8080,21,4,2
2026-01-01,8,Nou Barris,51,Verdun,173,8080,320,5,1
2026-01-01,8,Nou Barris,51,Verdun,173,8080,316,5,2
2026-01-01,8,Nou Barris,51,Verdun,173,8081,309,1,1
2026-01-01,8,Nou Barris,51,Verdun,173,8081,315,1,2
2026-01-01,8,Nou Barris,51,Verdun,173,8081,38,2,1
2026-01-01,8,Nou Barris,51,Verdun,173,8081,36,2,2
2026-01-01,8,Nou Barris,51,Verdun,173,8081,136,3,1
2026-01-01,8,Nou Barris,51,Verdun,173,8081,87,3,2
2026-01-01,8,Nou Barris,51,Verdun,173,8081,18,4,1
2026-01-01,8,Nou Barris,51,Verdun,173,8081,16,4,2
2026-01-01,8,Nou Barris,51,Verdun,173,8081,429,5,1
2026-01-01,8,Nou Barris,51,Verdun,173,8081,363,5,2
2026-01-01,8,Nou Barris,51,Verdun,173,8082,331,1,1
2026-01-01,8,Nou Barris,51,Verdun,173,8082,288,1,2
2026-01-01,8,Nou Barris,51,Verdun,173,8082,38,2,1
2026-01-01,8,Nou Barris,51,Verdun,173,8082,29,2,2
2026-01-01,8,Nou Barris,51,Verdun,173,8082,170,3,1
2026-01-01,8,Nou Barris,51,Verdun,173,8082,120,3,2
2026-01-01,8,Nou Barris,51,Verdun,173,8082,17,4,1
2026-01-01,8,Nou Barris,51,Verdun,173,8082,12,4,2
2026-01-01,8,Nou Barris,51,Verdun,173,8082,376,5,1
2026-01-01,8,Nou Barris,51,Verdun,173,8082,350,5,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,253,1,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,249,1,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,29,2,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,19,2,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,139,3,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,77,3,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,14,4,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,13,4,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,308,5,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,286,5,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8083,..,6,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,275,1,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,237,1,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,34,2,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,27,2,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,150,3,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,89,3,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,8,4,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,..,4,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,207,5,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8084,166,5,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,301,1,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,336,1,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,25,2,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,26,2,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,143,3,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,102,3,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,22,4,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,21,4,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,320,5,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8085,309,5,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,378,1,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,368,1,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,35,2,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,33,2,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,193,3,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,139,3,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,24,4,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,18,4,2
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,345,5,1
2026-01-01,8,Nou Barris,52,la Prosperitat,174,8086,265,5,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,295,1,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,264,1,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,31,2,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,28,2,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,151,3,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,93,3,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,17,4,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,16,4,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,250,5,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8087,216,5,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,321,1,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,289,1,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,28,2,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,39,2,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,134,3,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,90,3,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,8,4,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,9,4,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,223,5,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8088,193,5,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8089,248,1,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8089,241,1,2
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8089,35,2,1
2026-01-01,8,Nou Barris,52,la Prosperitat,175,8089,28,2,2
